house_id,sale_date,num_bedrooms,num_bathrooms,living_area,lot_area,num_floors,is_waterfront,view_rating,condition_index,construction_grade,above_area,basement_area,built_year,renovated_year,zip_area,latitude,longitude,neighbor_living_area,neighbor_lot_area,target_price
5505700030,20140528T000000,3,2.0,1650.0,6150.0,2.0,0,0.0,4,7,1650.0,0.0,1926,1993.0,98116,47.5713,-122.394,1280,6150,590000.0
3398800055,20141119T000000,4,3.75,4090.0,24825.0,2.0,0,0.0,4,11,3400.0,690.0,1926,0.0,98102,47.6338,-122.319,3910,11500,2400000.0
825079024,20150506T000000,3,2.75,2990.0,207781.0,2.0,0,0.0,3,9,2990.0,0.0,2000,0.0,98014,47.662,-121.944,2590,218671,785000.0
5489200435,20140904T000000,4,,2670.0,5000.0,2.0,0,,3,7,2670.0,0.0,1916,1978.0,98126,47.5784,-122.377,2300,5000,550000.0
6824100005,20140801T000000,3,2.5,1470.0,1204.0,3.0,0,0.0,3,8.0,1470.0,0.0,2006,0.0,98117,47.6998,-122.366,1460,1245,408000.0
2322069114,20141010T000000,3,1.0,1050.0,16050.0,1.0,0,0.0,4,7,1050.0,0.0,1960,1981.0,98038,47.3841,-122.006,1610,27600,287653.0
513000585,20140707T000000,4,2.0,2530.0,5650.0,1.5,0,0.0,4,8,1910.0,620.0,1910,0.0,98116,47.5778,-122.382,1310,5750,631500.0
9822700295,20140512T000000,4,2.5,2830.0,5000.0,2.0,0,0.0,3,9,2830.0,0.0,1995,0.0,98105,47.6597,-122.29,1950,5000,885000.0
6372000060,20140523T000000,3,,1240.0,3600.0,1.5,0,0.0,5,7,1240.0,0.0,1926,0.0,98116,47.5797,-122.405,1660,3600,662990.0
6838700060,20141204T000000,3,2.25,1430.0,7222.0,2.0,0,0.0,3,7,1430.0,0.0,1993,0.0,98056,47.5112,-122.19,1430,7220,280000.0
9550201550,20150408T000000,2,1.0,1070.0,5000.0,1.0,0,0.0,3,7,1070.0,0.0,1924,0.0,98103,47.6666,-122.331,1710,5000,640000.0
7304300720,20140610T000000,4,1.0,1150.0,8184.0,1.5,0,,3,6,1150.0,0.0,1947,0.0,98155,47.7431,-122.319,990,8184,307000.0
8151600142,20150512T000000,5,1.75,1710.0,11900.0,1.0,0,0.0,3,'7',1070.0,640.0,1958,0.0,98146,47.506,-122.365,1030,10360,319950.0
293070310,20150213T000000,4,4.0,3970.0,7314.0,2.0,0,0.0,3,9,3970.0,0.0,2014,0.0,98074,47.6173,-122.056,3560,5258,949990.0
880000005,20140522T000000,2,2.5,1160.0,2174.0,2.0,0,0.0,3,7,1160.0,0.0,1998,0.0,98106,47.5264,-122.366,1380,1919,168000.0
9274201730,20140616T000000,4,1.5,1890.0,6938.0,1.5,0,0.0,3,8,1890.0,0.0,1919,0.0,98116,47.5896,-122.389,1700,6250,825000.0
2424000060,20140616T000000,4,2.75,2280.0,15347.0,1.0,0,0.0,5,7,2280.0,0.0,1960,0.0,98059,47.5218,-122.164,2280,15347,500000.0
5360200054,20141002T000000,3,2.0,1530.0,8749.0,1.0,0,0.0,3,7,1530.0,0.0,1995,0.0,98023,47.2974,-122.372,1750,8749,247500.0
9276200190,20150416T000000,5,1.0,1420.0,6250.0,1.5,0,0.0,4,8,1420.0,0.0,1926,0.0,98116,47.5807,-122.389,1420,6250,569950.0
3904900230,20140716T000000,3,,1850.0,10855.0,1.0,0,0.0,3,8,1370.0,,1985,0.0,98029,47.5696,-122.02,1850,8209,520000.0
5379805475,20140609T000000,3,1.0,1330.0,8912.0,1.0,0,0.0,3,6,1330.0,0.0,1948,0.0,98188,47.4493,-122.274,1200,8913,234999.0
7613700521,20140802T000000,4,3.25,3160.0,5000.0,2.0,0,0.0,5,9,2360.0,800.0,1965,0.0,98105,47.6597,-122.274,2220,4000,1250000.0
9268850040,20150327T000000,3,2.25,1620.0,1425.0,3.0,0,0.0,3,8,1540.0,80.0,2009,0.0,98027,47.5405,-122.026,1620,1237,484000.0
2922703235,20141119T000000,1,1.0,550.0,5700.0,1.0,0,0.0,2,6,550.0,0.0,1916,,98117,47.6846,-122.366,1100,4560,290000.0
8159620260,20140711T000000,4,2.25,2560.0,8927.0,1.0,0,0.0,3,7,1790.0,770.0,1976,0.0,98001,47.34,-122.271,1920,9669,303000.0
3191000030,20140619T000000,3,2.25,1820.0,7326.0,2.0,0,0.0,3,8,1820.0,0.0,1983,0.0,98034,47.7133,-122.217,2430,7696,489950.0
4054550010,20150413T000000,5,4.0,4780.0,118047.0,2.0,0,0.0,3,11,4780.0,0.0,1994,0.0,98077,47.7243,-122.052,4040,31760,1640000.0
7104100065,20140926T000000,2,2.0,1280.0,4095.0,2.0,0,0.0,4,8,1280.0,0.0,1918,0.0,98136,47.5501,-122.393,1470,5500,425000.0
6666860210,20140602T000000,3,2.25,2130.0,8721.0,1.0,0,0.0,3,8,1570.0,560.0,1987,0.0,98031,47.4202,-122.204,2130,9477,316000.0
3882300090,20141226T000000,3,1.75,1330.0,14560.0,1.0,0,0.0,3,7,1330.0,0.0,1983,0.0,98052,47.6599,-122.135,1510,9890,475000.0
4054700300,20141021T000000,4,2.75,3310.0,50951.0,2.0,0,0.0,3,9,3310.0,0.0,1998,,98077,47.7249,-122.027,3230,39340,680000.0
3204400040,20150304T000000,3,2.25,1570.0,3109.0,2.0,0,0.0,3,8,1570.0,0.0,2002,,98092,47.3258,-122.186,1680,3590,273950.0
2770602360,20150421T000000,4,2.75,1890.0,1475.0,2.0,0,0.0,3,9,1200.0,690.0,2015,0.0,98199,47.6472,-122.383,1650,1682,671000.0
1823059030,20140818T000000,3,1.0,1320.0,6534.0,1.0,0,0.0,3,7,1320.0,0.0,1952,0.0,98055,47.4806,-122.223,2140,7405,159000.0
424069150,20150213T000000,4,2.5,2460.0,45738.0,1.0,0,0.0,4,8,1650.0,,1969,0.0,'98075',47.5952,-122.056,2550,32040,607500.0
3364900040,20140828T000000,3,2.5,2550.0,5100.0,2.0,0,0.0,3,9,2550.0,0.0,2014,0.0,98115,47.6757,-122.326,1250,4080,1095000.0
9542830350,20140902T000000,4,2.5,1780.0,3600.0,2.0,0,0.0,'3',7,1780.0,0.0,2006,0.0,98038,47.3665,-122.017,2020,3802,296000.0
1245003255,20150223T000000,3,1.0,1120.0,12500.0,1.0,0,0.0,4,7,1120.0,0.0,1977,0.0,98033,47.6842,-122.2,2380,10000,615000.0
5420800010,20140508T000000,3,2.5,1940.0,8547.0,1.0,0,0.0,3,7,1460.0,480.0,1989,0.0,98030,47.3491,-122.177,1750,7803,266000.0
3630020430,20150505T000000,3,2.5,1470.0,1445.0,2.0,0,0.0,3,8,1160.0,310.0,2005,0.0,98029,47.5468,-121.998,1470,1525,420000.0
7635801371,20140725T000000,4,1.5,2993.0,19400.0,2.0,0,0.0,4,7,2233.0,760.0,1921,0.0,98166,47.4692,-122.365,2060,15100,540000.0
1150000400,20140721T000000,4,2.5,2440.0,7491.0,2.0,0,0.0,4,10,2440.0,0.0,1988,0.0,98029,47.561,-122.019,2490,8580,700000.0
7504001430,20141023T000000,3,1.5,1740.0,12000.0,2.0,0,0.0,3,9,1740.0,,1974,0.0,98074,47.6276,-122.053,2580,12224,539000.0
4067600255,20140522T000000,2,1.0,590.0,10945.0,1.5,0,0.0,3,5,590.0,0.0,1983,0.0,98010,47.3364,-122.033,2020,15180,398000.0
3751601785,20150225T000000,3,2.5,2507.0,18400.0,2.0,0,0.0,3,8,2507.0,0.0,2006,0.0,98001,47.2867,-122.27,1520,14709,551870.0
2856100381,20140711T000000,7,2.75,2310.0,2400.0,1.5,0,0.0,3,6,2310.0,0.0,1915,0.0,98117,47.6775,-122.39,1340,3825,580000.0
3225079035,20140618T000000,6,5.0,6050.0,230652.0,2.0,0,3.0,3,11,6050.0,0.0,2001,0.0,98024,47.6033,-121.943,4210,233971,1600000.0
415100085,20150217T000000,3,1.0,1050.0,8583.0,1.0,0,0.0,5,6,1050.0,0.0,1955,0.0,98133,47.7451,-122.339,1460,7351,350000.0
7327500270,20140925T000000,3,2.25,1190.0,13630.0,1.0,0,0.0,3,7,1190.0,0.0,1984,0.0,98045,47.4813,-121.735,1630,14405,445000.0
7574910650,20140911T000000,4,2.5,3320.0,38032.0,2.0,0,0.0,4,10,3320.0,0.0,1991,0.0,98077,47.7478,-122.036,3270,37804,805000.0
2607730110,20140707T000000,3,2.5,1920.0,9625.0,2.0,0,0.0,3,8,1920.0,0.0,1993,0.0,98045,47.4876,-121.8,1920,10343,391500.0
6844700510,20141203T000000,4,2.5,2672.0,4297.0,2.0,0,0.0,3,8,2020.0,652.0,2005,0.0,98115,47.6955,-122.289,1720,6120,700000.0
1388600070,20141124T000000,4,2.5,1788.0,10183.0,2.0,0,0.0, 4 ,7,1788.0,0.0,1990,0.0,98002,47.2883,-122.218,1700,6600,294400.0
3395800155,20140805T000000,3,1.0,990.0,8100.0,1.0,0,0.0,3,6,990.0,0.0,1949,0.0,98146,47.4839,-122.341,1210,8100,250000.0
3274850130,20141203T000000,4,2.5,2600.0,8921.0,2.0,0,0.0,3,8,2600.0,0.0,1991,0.0,98058,47.4423,-122.178,2550,8683,392000.0
9418400240,20141028T000000,2,1.0,2020.0,6720.0,1.0,0,0.0,3,7,1010.0,1010.0,1948,0.0,98118,47.5474,-122.291,1720,6720,355000.0
6371500040,20150316T000000,3,1.0,1350.0,4800.0,1.5,0,0.0,3,7,1350.0,0.0,1928,0.0,98116,47.5749,-122.412,1360,4800,585000.0
7904700146,20140724T000000,2,1.5,770.0,850.0,2.0,0,0.0,3,7,770.0,0.0,2006,0.0,98116,47.5644,-122.388,1350,915,290000.0
6699940250,20140725T000000,4,2.5,2610.0,5866.0,2.0,0,0.0,3,8,2610.0,0.0,2005,0.0,98038,47.3441,-122.04,2480,5188,350000.0
2115720500,20141023T000000,3,2.5,1680.0,5000.0,2.0,0,0.0,3,8,1680.0,0.0,1987,0.0,98023,47.3196,-122.395,1720,5000,286000.0
7852130410,20141027T000000,3,2.5,2480.0,5647.0,2.0,0,0.0,3,7,2480.0,0.0,2002,,98065,47.5355,-121.88,2510,5018,450000.0
6929603207,20141210T000000,4,2.0,1610.0,6200.0,1.0,0,0.0,4,7,1610.0,0.0,1979,0.0,98198,47.3833,-122.306,1610,7500,243500.0
7228501805,20140924T000000,6,4.5,4000.0,7500.0,2.0,0,0.0,3,7,4000.0,0.0,1978,0.0,98122,47.6146,-122.306,1380,6298,739000.0
6140100875,20150415T000000,3,1.0,1060.0,8097.0,1.0,0,0.0,4,7,940.0,120.0,1923,0.0,98133,47.7144,-122.351,1560,7940,420000.0
2540700110,20150212T000000,4,3.5,4210.0,18564.0,2.0,0,0.0,3,11,4210.0,0.0,2001,0.0,98039,47.6206,-122.225,3520,18564,1905000.0
3862710200,20140925T000000,3,2.5,1790.0,3754.0,2.0,0,0.0,3,8,1790.0,0.0,2013,0.0,98065,47.534,-121.841,1800,3393,414000.0
2923500750,20140718T000000,4,2.5,2291.156940017214,7827.939222525294,1.0,0,0.0,3,8,1918.0535906252392,317.77642424222216,1978,0.0,98027,47.56800560201891,-122.10726004029272,2390,7275,638079.0210889503
5249800010,20141203T000000,4,4.25,6410.0,43838.0,2.5,0,2.0,4,12,5610.0,800.0,1906,0.0,98144,47.5703,-122.28,2270,6630,2725000.0
1457500026,20140616T000000,3,1.0,1000.0,9150.0,1.0,0,0.0,3,7,1000.0,0.0,1969,0.0,98059,47.4829,-122.124,1490,10647,265000.0
7760400350,20141205T000000,3,2.0,1280.0,13356.0,1.0,0,0.0,3,7,1280.0,0.0,1994,0.0,98042,47.3715,-122.074,1590,8071,232000.0
1773100121,20140623T000000,3,2.75,1100.0,750.0,2.0,0,0.0,3,7,780.0,320.0,2008,0.0,98106,47.5601,-122.363,1170,4800,286000.0
6190500380,20141027T000000,3,2.5,2678.0,6607.0,2.0,0,,3,9,2678.0,0.0,1998,0.0,98028,47.738,-122.235,2780,6607,546200.0
9144300060,20150430T000000,3,1.0,1250.0,9786.0,1.0,0,0.0,4,7,1250.0,0.0,1969,0.0,98072,47.7622,-122.163,1660,9621,350000.0
4174600386,20150414T000000,5,3.0,2270.0,5001.0,1.0,0,0.0,3,7,1360.0,,1989,,98108,47.5539,-122.3,1950,5500,310000.0
2414600366,20141114T000000,1,,720.0,7140.0,1.0,0,0.0,3,6,720.0,0.0,1930,0.0,98146,47.5119,-122.339,1140,7577,199900.0
4123800320,20150206T000000,3,3.25,1340.0,5434.0,2.0,0,0.0,3,7,1340.0,0.0,1986,,98038,47.3779,-122.045,1670,6203,176000.0
8121100325,20150419T000000,4,2.75,1960.0,4635.0,1.0,0,0.0,4,7,1000.0,960.0,1968,0.0,98118,47.5693,-122.285,1830,6180,575000.0
2215500080,20140528T000000,5,2.0,1940.0,6000.0,1.0,0,0.0,5,7,970.0,970.0,1945,0.0,98115,47.6875,-122.287,1700,6000,580000.0
3630110220,20141012T000000,4,2.5,2960.0,4750.0,2.0,0,0.0,3,9,2960.0,0.0,2005,0.0,98029,47.5544,-121.993,2960,4750,785000.0
7579200767,20141105T000000,2,2.0,1440.0,1170.0,2.0,0,0.0,3,9,960.0,480.0,2004,0.0,98116,47.5592,-122.385,1440,1350,435000.0
4426600125,20141118T000000,3,1.0,1520.0,8055.0,1.5,0,,3,7,1520.0,0.0,1952,0.0,98125,47.7222,-122.305,1560,8160,279000.0
3223039109,20150220T000000,3,2.5,2750.0,226512.0,2.0,0,0.0,3,9,2750.0,0.0,2000,0.0,98070,47.4376,-122.456,1250,211266,819000.0
9323610180,20140819T000000,3,2.25,2120.0,9297.0,2.0,0,0.0,4,8,2120.0,0.0,1981,0.0,98006,47.5561,-122.154,2620,10352,720000.0
1954430190,20140808T000000,4,2.75,2050.0,7171.0,1.0,0,0.0,3,8,1540.0,510.0,1988,0.0,98074,47.6194,-122.042,1960,7110,528000.0
3365901435,20140623T000000,3,1.0,1200.0,13100.0,1.0,0,0.0,3,6,1200.0,0.0,1943,0.0,98168,47.475,-122.258,1960,11285,165000.0
2600100110,20141119T000000,4,2.5,2680.0,8778.0,2.0,0,0.0,4,8,2680.0,0.0,1977,0.0,'98006',47.5516,-122.161,2680,10020,788000.0
3835500005,20140528T000000,2,1.75,2050.0,11900.0,1.0,0,0.0,4,8,2050.0,0.0,1950,0.0,98004,47.6209,-122.219,2980,11900,1100000.0
4038100360,20150210T000000,3,1.5,1340.0,8856.0,1.0,0,0.0,4,7,1340.0,,1959,0.0,98008,47.6094,-122.126,1850,8740,466200.0
6865200831,20140507T000000,2,1.0,820.0,2723.0,1.0,0,0.0, 3 ,7,820.0,0.0,1921,0.0,98103,47.6623,-122.339,1370,3850,475000.0
1787270090,20150225T000000,4,2.5,2410.0,4708.0,2.0,0,0.0,3,8,2410.0,0.0,2002,,98092,47.3229,-122.182,2517,5290,299800.0
1313500070,20140820T000000,3,1.5,1580.0,7200.0,1.0,0,0.0,4,7,1080.0,500.0,1976,0.0,98092,47.2761,-122.152,1580,7470,249000.0
7202300040,20140804T000000,4,2.5,3480.0,6262.0,2.0,0,0.0,3,9,3480.0,0.0,2003,0.0,98053,47.6857,-122.045,3490,6629,808000.0
1774200060,20140617T000000,4,2.75,2700.0,35362.0,2.0,0,0.0,5.0,8,2700.0,0.0,1976,0.0,98077,47.7628,-122.094,2810,35915,669000.0
8159610030,20140722T000000,3,2.25,2070.0,11576.0,2.0,0,0.0,3,7,2070.0,0.0,1974,0.0,98001,47.3417,-122.271,1890,7519,196000.0
9508850120,20140627T000000,4,1.75,2420.0,37800.0,1.0,0,0.0,4,8,1880.0,540.0,1981,0.0,98053,47.6688,-122.024,2780,35532,602000.0
3629700080,20150108T000000,3,3.0,2230.0,1407.0,2.5,0,0.0,3,8,1850.0,380.0,2014, 0.0 ,98027,47.5446,-122.017,2290,1407,635000.0
4435000520,20140926T000000,3,1.0,943.6233758798796,8145.596577148131,1.0,0,0.0,3,7,951.7634220441552,0.0,1942,2014.0,98188,47.44452552773583,-122.29339787530144,1350,8410,246064.06939436775
255450400,20140731T000000,3,2.5,2060.0,4200.0,2.0,0,0.0,3,8,2060.0,0.0,2014,0.0,98038,47.3706,-122.017,2370,4200,326989.0
8138870060,20140813T000000,2,2.5,1590.0,1679.0,2.0,0,0.0,3,8,1590.0,0.0,2012,,98029,47.5449,-122.011,1590,1680,395825.0
3897100640,20141103T000000,3,2.25,2520.0,7975.0,2.0,0,0.0,4,9,1550.0,970.0,1990,0.0,98033,47.6704,-122.183,2520,9900,825000.0
3300701575,20150422T000000,2,1.0,830.0,4000.0,1.0,0,0.0,4,6,830.0,0.0,1947,0.0,98117,47.6909,-122.381,1420,4000,455000.0
2586800210,20150421T000000,5,2.0,2500.0,7804.0,1.5,0,0.0,3,7,1570.0,930.0,1921,0.0,98146,47.5031,-122.348,1170,7676,425000.0
100500020,20140911T000000,3,,1610.0,6600.0,2.0,0,0.0,3,7,1610.0,0.0,1994,0.0,98003,47.2827,-122.302,1660,7689,250000.0
6450300840,20150427T000000,4,3.75,2560.0,5250.0,2.0,0,0.0,3,7,1900.0,660.0,1963,2006.0,98133,47.7326,-122.342,1400,5250,499000.0
8029500450,20140529T000000,3,2.5,2080.0,9827.0,2.0,0,0.0,3,8,2080.0,0.0,1989,0.0,98023,47.3058,-122.394,2660,9861,300000.0
4139380050,20140616T000000,4,3.5,3280.0,6603.0,2.0,0,0.0,3,10,3280.0,0.0,2007,0.0,98027,47.5642,-122.126,3280,7333,963000.0
3205200480,20150415T000000,3,1.75,1100.0,8662.0,1.0,0,0.0,5,7,1100.0,0.0,1964,0.0,98056,47.5368,-122.173,1100,9240,421000.0
8562780190,20141007T000000,2,2.25,1240.0,705.0,2.0,0,0.0,3,7,1150.0,90.0,2009,0.0,98027,47.5321,-122.073,1240,750,315000.0
1952200240,20140611T000000,3,2.5,2070.0,13241.0,1.5,0,0.0,5,9,1270.0,800.0,1910,0.0,98102,47.6415,-122.315,2200,4500,850830.0
1523059239,20150423T000000,5,3.5,2780.0,3583.0,2.0,0,0.0,3,8,2180.0,600.0,2005,0.0,98059,47.4879,-122.152,2640,3850,475000.0
7635801321,20140723T000000,4,3.0,2480.0,9238.0,1.0,0,0.0,5,7,2050.0,430.0,1913,0.0,98166,47.4701,-122.364,1820,12214,455000.0
3876200350,20140814T000000,4,1.75,1473.8466836243715,7297.916483006698,1.0,0,0.0,3,7,1856.680519027158,0.0,1967,0.0,98034,47.73801286337447,-122.19773046458106,1930,7818,422994.8863750611
6719600030,20150422T000000,5,2.75,2940.0,5225.0,2.0,0,0.0,3,8,2760.0,180.0,2010,0.0,98052,47.6879,-122.107,3090,6261,837000.0
1423910130,20150211T000000,3,1.75,1230.0,8917.0,1.0,0,0.0,4,7,1230.0,0.0,1966,0.0,98058,47.4528,-122.172,1420,7938,220000.0
4420600015,20141006T000000,4,2.25,2810.0,25990.0,2.0,0,0.0,3,8,1860.0,950.0,1959,'0.0',98001,47.2993,-122.293,2020,16140,571500.0
3599600150,20140904T000000,3,1.0,1220.0,22443.0,1.0,0,0.0,4,7,1220.0,0.0,1972,0.0,98001,47.2633,-122.245,1260,19950,201000.0
1424130050,20141216T000000,5,4.0,5145.381890866503,-22945.51309681162,2.0,0,0.0,3,11,4149.331072097387,1640.562704609239,1996,0.0,98072,47.72331749576323,-122.09758996251658,3860,24751,994841.4345790148
3179100435,20140715T000000,2,1.0,1420.0,5332.0,1.0,0,0.0,3,8,1070.0,350.0,1953,0.0,98105,47.6694,-122.275,2400,5406,641000.0
1954420230,20150310T000000,3,2.5,2030.0,7549.0,1.0,0,0.0,3,8,2030.0,0.0,1988,0.0,98074,47.6187,-122.044,2040,7130,562500.0
1823069279,20140520T000000,5,3.5,3200.0,43560.0,2.0,0,,3,7,3200.0,0.0,1989,0.0,98059,47.475,-122.093,2730,43560,499950.0
8559300120,20150416T000000,5,3.5,2815.0,5619.0,2.0,0,0.0,3,9,2815.0,0.0,2012,0.0,98055,47.4299,-122.207,2583,5295,477500.0
6880200030,20150410T000000,3,,1860.0,7881.0,1.0,0,0.0,3,7,1160.0,700.0,1986,0.0,98198,47.3855,-122.322,1490,7527,352500.0
5706202070,20140930T000000,4,2.5,1560.0,12220.0,1.5,0,0.0,4,7,1560.0,0.0,1965,0.0,98027,47.5287,-122.053,1920,12220,511100.0
6648760100,20140711T000000,3,2.5,1600.0,9830.0,2.0,0,0.0,4,8,1600.0,0.0,1993,,98001,47.339,-122.266,1890,8910,299950.0
7287700059,20140813T000000,3,1.75,2290.0,8234.0,1.0,0,0.0,4,7,1250.0,1040.0,1950,0.0,98133,47.7611,-122.351,1660,7200,367950.0
9831200172,20150227T000000,4,3.5,2860.0,2199.0,3.0,0,0.0,3,10,2860.0,0.0,2013,0.0,98102,47.6262,-122.323,1990,1378,1450000.0
366000095,20141009T000000,5,,2590.0,4652.0,2.0,0,0.0,4,8,2310.0,280.0,1907,0.0,98122,47.6038,-122.294,2360,4650,890000.0
2391601380,20150223T000000,3,2.25,1650.0,6250.0,1.5,0,0.0,3,7,1650.0,0.0,1910,0.0,98116,47.5639,-122.4,2060,6250,390000.0
8024201795,20141117T000000,2,1.0,1000.0,7664.0,1.0,0,2.0,3,7,1000.0,0.0,1939,0.0,98115,47.7001,-122.311,1570,6350,397000.0
8662500350,20140620T000000,4,2.0,1890.0,6302.0,2.0,0,0.0,3,7,1890.0,0.0,1997,0.0,98030,47.3846,-122.205,1690,5369,282000.0
1336800880,20140822T000000,4,2.25,3780.0,5160.0,2.0,0,0.0,4,9,2510.0,1270.0,1907,0.0,98112,47.6275,-122.308,2740,5160,1400000.0
1423400005,20140815T000000,3,1.0,1370.0,11658.0,1.0,0,0.0,4,6,1370.0,0.0,1958,0.0,98058,47.4576,-122.182,1080,9198,249950.0
3522029031,20140516T000000,3,1.75,1726.0,197326.0,2.0,0,0.0,4,7,1726.0,0.0,1982,0.0,98070,47.3484,-122.505,2114,99316,363750.0
4077800412,20150316T000000,3,1.5,1730.0,9509.0,2.0,0,0.0,3,8,1270.0,460.0,1955,0.0,98125,47.7067,-122.282,1810,8795,563000.0
1995200245,20140606T000000,4,2.5,2040.0,6034.0,2.0,0,0.0,3,7,2040.0,0.0,1990,0.0,98115,47.6952,-122.323,1380,5986,545000.0
2557000090,20150115T000000,4,2.5,1690.0,7260.0,1.0,0,0.0,3,7,1080.0,610.0,1979,0.0,98023,47.3001,-122.368,1690,7700,238000.0
2767604712,20140919T000000,3,2.5,1260.0,1125.0,3.0,0,0.0,3,8,1260.0,0.0,2002,0.0,98107,47.6706,-122.381,1360,1250,437500.0
424049283,20150415T000000,2,1.5,830.0,1034.0,2.0,0,0.0,3,8,830.0,0.0,2009,0.0,98144,47.5926,-122.3,1130,2534,345000.0
4047200135,20140811T000000,3,2.0,2860.0,24046.0,1.0,0,,3,9,1700.0,1160.0,1985,0.0,98019,47.7718,-121.904,1460,13648,289275.0
2622059138,20150416T000000,3,1.5,1740.0,21980.0,1.0,0,0.0,4,7,1740.0,0.0,1973,0.0,98042.0,47.3644,-122.132,1400,16100,339000.0
3623029045,20140925T000000,3,1.75,2600.0,105587.0,1.0,0,0.0,4,7,1300.0,1300.0,1980,0.0,98070,47.4464,-122.497,1941,208438,482000.0
9259900010,20150316T000000,4,2.0,1730.0,9139.0,2.0,0,0.0,3,8,1730.0,0.0,1957,0.0,'98125',47.7181,-122.316,1410,7311,466750.0
8682230400,20140507T000000,2,2.0,1350.0,3900.0,1.0,0,0.0,3.0,8,1350.0,0.0,2003,0.0,98053,47.7094,-122.03,1440,3900,428000.0
1972205338,20150418T000000,3,3.5,1450.0,1091.0,2.0,0,0.0,3,8,1200.0,250.0,2007,,98119,47.6475,-122.359,1490,3017,550000.0
303100080,20140528T000000,3,1.75,1300.0,7958.0,1.0,0,,3,7,1300.0,0.0,1996,0.0,98092,47.3162,-122.194,1640,8698,245100.0
2592210510,20150217T000000,3,2.5,3120.0,12406.0,2.0,0,2.0,3,9,1940.0,1180.0,1983,0.0,98006,47.5507,-122.141,3240,13141,850000.0
9346960050,20141107T000000,4,2.5,2290.0,9120.0,2.0,0,0.0,4,8,2290.0,0.0,1977,0.0,98006,47.5613,-122.128,2290,9120,660000.0
2473460650,20150407T000000,3,1.75,1330.0,7848.0,1.0,0,0.0,3,8,1330.0,0.0,1978,0.0,98058,47.4463,-122.127,2110,8497,347000.0
4104900340,20150204T000000,4,2.5,3220.0,18618.0,2.0,0,1.0,3,10,3220.0,0.0,1991,0.0,98056,47.5326,-122.181,2650,11896,710000.0
1330910280,20150427T000000,4,2.5,3380.434338021697,61664.9940664186,2.0,0,0.0,4,10,3847.9880588216097,0.0,1984,,98053,47.65072139081845,-122.03495141989556,2830,88256,864928.2237161215
3751600025,20140514T000000,3,1.0,1100.0,17334.0,1.0,0,0.0,3,7,1100.0,,1978,0.0,98001,47.3003,-122.27,1530,18694,139000.0
6071600370,20150227T000000,4,2.25,2030.0,8517.0,1.0,0,0.0,4,8,1380.0,650.0,1961,,98006,47.5495,-122.174,2230,8824,500000.0
2485000202,20150410T000000,3,,2380.0,16080.0,1.0,0,2.0,4,9,1340.0,1040.0,1964,0.0,98136,47.5262,-122.386,2560,10070,986000.0
4035900085,20141117T000000,3,1.75,1430.0,20193.0,1.0,0,,3,7,1430.0,,1955,0.0,98006,47.5619,-122.183,2140,18364,453000.0
9274200318,20150410T000000,3,2.5,1740.0,1308.0,3.0,0,0.0,3,8,1740.0,0.0,2008,0.0,98116,47.5892,-122.387,1740,1280,568000.0
723049596,20140509T000000,2,1.0,810.0,7980.0,1.0,0,0.0,1,6,810.0,0.0,1928,0.0,98146,47.489,-122.337,1440,7980,255000.0
2937300550,20141029T000000,5,4.0,4118.302118927157,3861.624018488872,2.0,0,0.0,3,9,3513.41411788248,0.0,2014,0.0,98052,47.7023587559714,-122.13928760935612,3570,6054,1037900.2909848172
7852020720,20150327T000000,3,2.5,2080.0,4931.0,2.0,0,0.0,3,8,2080.0,0.0,2000,0.0,98065,47.5342,-121.868,1890,4229,506950.0
3303990410,20141111T000000,5,,4010.0,12110.0,2.0,0,0.0,3,11,4010.0,0.0,2003,0.0,98059,47.5228,-122.151,4010,12334,1096500.0
7568700740,20140521T000000,3,,2550.0,11160.0,2.0,0,0.0,3,8,2550.0,0.0,1994,0.0,98155,47.7351,-122.323,1020,7440,430000.0
4039300490,20140603T000000,3,1.5,1200.0,4800.0,1.0,0,0.0,4,7,1200.0,0.0,1962,0.0,98007,47.6084,-122.136,1510,7668,400000.0
2522069064,20141027T000000,2,1.0,1220.0,7250.0,1.0,0,0.0,4,6,1220.0,0.0,1914,0.0,98010,47.3585,-121.975,1350,20250,135000.0
9268850940,20141223T000000,4,3.25,2600.0,2074.0,2.0,0,0.0,3,8,2150.0,450.0,2011,0.0,98027,47.5402,-122.028,2510,2074,661000.0
7813500040,20141015T000000,4,2.5,1900.0,3301.0,2.0,0,0.0,3,7,1900.0,0.0,2007,0.0,98178,47.489,-122.249,1960,3379,335000.0
6381500170,20150116T000000,2,1.0,833.9834181533621,23956.6009062499,1.0,0,0.0,3,6,801.9285438683144,0.0,1936,,98125,47.73622521986129,-122.29993903013865,1310,6624,364932.3700045096
1725079061,20140710T000000,3,1.75,1640.0,47044.0,1.0,0,0.0,3,7,1640.0,0.0,1989,0.0,98014,47.654,-121.94,2280,200811,500000.0
6844700810,20140901T000000,3,1.5,1050.0,4590.0,1.0,0,0.0,3,7,850.0,200.0,1949,0.0,98115,47.6943,-122.29,1770,5400,438924.0
3764500090,20140521T000000,4,3.5,2350.0,13402.0,2.0,0,3.0,3,8,1670.0,680.0,1994,0.0,98033,47.6947,-122.19,2250,9474,655000.0
